jbzaMtPYtl8,48,58,169605,clean,20,English,Men are moving tires.
jbzaMtPYtl8,48,58,617730,clean,26,English,Two men are flipping over oversized tires.
jbzaMtPYtl8,48,58,772960,clean,352,English,"In a race held, each of the two men is moving a huge tire by tumbling them repeatedly on a road lined with people."
jbzaMtPYtl8,48,58,309959,clean,21,English,Two people flipped tractor tires in a race.
jbzaMtPYtl8,48,58,295615,clean,66,English,Two men each flip a huge tire down the pavement.
jbzaMtPYtl8,48,58,762891,clean,32,English,The men are moving the huge tires.
jbzaMtPYtl8,48,58,807872,clean,23,English,Two men compete in a tire rolling race.
jbzaMtPYtl8,48,58,553931,clean,21,English,Two people flipped tractor tires in a race.
g36ho6UrBz0,5,20,550906,clean,28,English,a man playing a guitar outside his house
g36ho6UrBz0,5,20,625932,clean,37,English,A man is playing a guitar on the patio.
g36ho6UrBz0,5,20,772960,clean,139,English,A man is playing a guitar seated outside a restaurant.
g36ho6UrBz0,5,20,135621,clean,143,English,A man is playing a guitar while sitting down.
g36ho6UrBz0,5,20,280252,clean,33,English,A man is playing a guitar.
g36ho6UrBz0,5,20,922727,clean,20,English,A man is playing a guitar.
g36ho6UrBz0,5,20,257003,clean,106,English,A man is playing a guitar.
g36ho6UrBz0,5,20,135141,clean,53,English,A man is playing an acoustic guitar outdoors.
g36ho6UrBz0,5,20,888508,clean,28,English,A man is playing guitar.
g36ho6UrBz0,5,20,155632,clean,25,English,A man is playing the guitar.
g36ho6UrBz0,5,20,297776,clean,46,English,A man plays a guitar.
g36ho6UrBz0,5,20,215924,clean,224,English,A man plays guitar.
g36ho6UrBz0,5,20,275759,clean,49,English,A person is performing with his guitar.
g36ho6UrBz0,5,20,147492,clean,44,English,A seated man plays guitar.
g36ho6UrBz0,5,20,374994,clean,25,English,A sitting man is playing guitar.
g36ho6UrBz0,5,20,762891,clean,35,English,The man is playing the guitar.
g36ho6UrBz0,5,20,553931,clean,20,English,The man is plying his guitar on the patio.
g36ho6UrBz0,5,20,309959,clean,24,English,The man played his guitar.
04Gt01vatkk,248,265,550906,clean,33,English,A woman cuts an oion.
04Gt01vatkk,248,265,280252,clean,39,English,A girl is cutting an onion.
04Gt01vatkk,248,265,155632,clean,30,English,A girl is cutting an onion.
04Gt01vatkk,248,265,257003,clean,96,English,A girl is cutting onion into small pieces.
04Gt01vatkk,248,265,135141,clean,36,English,A girl is dicing up an onion.
04Gt01vatkk,248,265,295615,clean,57,English,A woman chops a white onion.
04Gt01vatkk,248,265,297776,clean,39,English,A woman cuts and dices an onion.
04Gt01vatkk,248,265,374994,clean,62,English,A woman is chopping an onion into small pieces.
04Gt01vatkk,248,265,772960,clean,128,English,A woman is chopping an onion slice into fine pieces.
04Gt01vatkk,248,265,625932,clean,59,English,A woman is cutting onions.
04Gt01vatkk,248,265,922727,clean,57,English,A woman is slicing a onion.
04Gt01vatkk,248,265,275759,clean,305,English,A Woman is slicing some vegetables.
04Gt01vatkk,248,265,159786,clean,1231,English,A woman slices an onion.
04Gt01vatkk,248,265,215924,clean,101,English,An onion is chopped up.
04Gt01vatkk,248,265,762891,clean,40,English,The cook is dicing onions.
04Gt01vatkk,248,265,553931,clean,19,English,The girl is slicing an onion.
buJ5HDCinrM,150,166,135621,clean,128,English,A woman is putting make up on her face.
buJ5HDCinrM,150,166,435773,clean,26,English,A woman is putting makeup on her face.
buJ5HDCinrM,150,166,922727,clean,50,English,A woman is putting on makeup.
buJ5HDCinrM,150,166,275759,clean,51,English,A woman is doing facial.
buJ5HDCinrM,150,166,825347,clean,12,English,A woman is applying makeup to her face.
buJ5HDCinrM,150,166,374994,clean,15,English,A woman is applying cosmetics to her face.
buJ5HDCinrM,150,166,297776,clean,39,English,A woman explains how to apply makeup.
buJ5HDCinrM,150,166,155632,clean,20,English,A woman is applying makeup.
buJ5HDCinrM,150,166,772960,clean,522,English,A woman applies a concealer to the lower portion of her right cheek and blends it using her fingers to get a chiseled look.
buJ5HDCinrM,150,166,550906,clean,26,English,a lady rubbing makeup on
buJ5HDCinrM,150,166,309959,clean,16,English,The lade applied foundation.
buJ5HDCinrM,150,166,295615,clean,46,English,A woman applies make up to her face.
buJ5HDCinrM,150,166,762891,clean,27,English,The woman is putting on makeup.
buJ5HDCinrM,150,166,625932,clean,46,English,A woman is applying makeup.
buJ5HDCinrM,150,166,553931,clean,35,English,A lady put foundation on her cheek.
M_TP6UTrh30,343,358,374994,clean,37,English,A band is performing for a large crowd.
M_TP6UTrh30,343,358,280252,clean,53,English,A band is performing on a stage outside.
M_TP6UTrh30,343,358,275759,clean,14,English,A band is performing out stage.
M_TP6UTrh30,343,358,651813,clean,15,English,A band is playing for a group of people.
M_TP6UTrh30,343,358,922727,clean,22,English,A band is playing outside.
M_TP6UTrh30,343,358,617730,clean,14,English,A band is playing to a large crowd.
M_TP6UTrh30,343,358,825347,clean,14,English,A band on stage is playing in front of a large crowd.
M_TP6UTrh30,343,358,297776,clean,36,English,A band performs on a stage.
M_TP6UTrh30,343,358,159786,clean,1945,English,A band plays for a large crowd.
M_TP6UTrh30,343,358,807872,clean,25,English,A band plays in front of a huge crowd.
M_TP6UTrh30,343,358,760882,clean,76,English,A band plays on stage outside.
M_TP6UTrh30,343,358,772960,clean,111,English,A rock band is performing on stage in front of a large gathering of people.
M_TP6UTrh30,343,358,155632,clean,22,English,Men are playing music in the street.
M_TP6UTrh30,343,358,169605,clean,12,English,People are playing music.
M_TP6UTrh30,343,358,553931,clean,22,English,The band performed for a large outside crowd.
M_TP6UTrh30,343,358,309959,clean,20,English,The band performed outside for a large crowd.
M_TP6UTrh30,343,358,762891,clean,24,English,The band was playing in front of an audience.
8mSUD7JGNO0,174,181,550906,clean,26,English,A woman gallops on a horse.
8mSUD7JGNO0,174,181,651813,clean,14,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,922727,clean,18,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,155632,clean,15,English,A girl is riding a horse.
8mSUD7JGNO0,174,181,553931,clean,27,English,A girl rode a horse in the barn.
8mSUD7JGNO0,174,181,435773,clean,21,English,A lady is riding a horse in a barn.
8mSUD7JGNO0,174,181,825347,clean,21,English,A person is keeping their horse at a trot.
8mSUD7JGNO0,174,181,374994,clean,23,English,A person is riding a horse along the perimeter.
8mSUD7JGNO0,174,181,135621,clean,98,English,A woman is galloping a horse around an inside arena.
8mSUD7JGNO0,174,181,772960,clean,84,English,A woman is riding a horse in an enlosed covered area.
8mSUD7JGNO0,174,181,625932,clean,19,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,760882,clean,18,English,A woman is riding a horse.
8mSUD7JGNO0,174,181,280252,clean,32,English,A woman is riding on a horse.
8mSUD7JGNO0,174,181,275759,clean,35,English,A woman is riding on a horse.
8mSUD7JGNO0,174,181,309959,clean,17,English,The horse and rider trotted around the barn.
8mSUD7JGNO0,174,181,762891,clean,27,English,The woman is riding a horse.
ljGcQocjSs4,38,60,169605,clean,15,English,A guy is shooting a gun.
ljGcQocjSs4,38,60,309959,clean,20,English,A man fired a gun at some targets.
ljGcQocjSs4,38,60,181773,clean,25,English,A man is firing a gun at targets.
ljGcQocjSs4,38,60,275759,clean,52,English,A man is firing with a revolver.
ljGcQocjSs4,38,60,435773,clean,30,English,A man is shooting a gun at a target range.
ljGcQocjSs4,38,60,155632,clean,19,English,A man is target shooting.
ljGcQocjSs4,38,60,878566,clean,38,English,A man picks up a gun and shoots down 5 targets.
ljGcQocjSs4,38,60,760882,clean,26,English,A man shoots a gun at targets.
ljGcQocjSs4,38,60,617730,clean,23,English,A man shoots a pistol at some targets.
ljGcQocjSs4,38,60,159786,clean,506,English,A man shoots a single action revolver.
ljGcQocjSs4,38,60,297776,clean,43,English,A man shoots targets with a pistol.
ljGcQocjSs4,38,60,374994,clean,40,English,A person is firing a pistol at targets.
ljGcQocjSs4,38,60,381885,clean,55,English,A person is shooting at targets with a pistol.
ljGcQocjSs4,38,60,825347,clean,16,English,A person is shooting targets with a gun.
ljGcQocjSs4,38,60,807872,clean,31,English,A person shoots a pistol.
ljGcQocjSs4,38,60,252681,clean,27,English,A person shoots at and knocks down all six targets in a row.
ljGcQocjSs4,38,60,922727,clean,29,English,Someone is shooting a gun.
ljGcQocjSs4,38,60,762891,clean,14,English,The man is shooting a gun.
ljGcQocjSs4,38,60,553931,clean,25,English,The man picked up his gun and fired at the targets.
n2NLoLNecgI,168,178,169605,clean,15,English,A girl is playing violin.
n2NLoLNecgI,168,178,309959,clean,14,English,A lady played her violin.
n2NLoLNecgI,168,178,772960,clean,69,English,A woman is demonstrating as to how to play a violin.
n2NLoLNecgI,168,178,760882,clean,16,English,A woman is playing a violin.
n2NLoLNecgI,168,178,155632,clean,17,English,A woman is playing a violin.
n2NLoLNecgI,168,178,159786,clean,282,English,A woman is playing a violin.
n2NLoLNecgI,168,178,280252,clean,39,English,A woman is playing a violin.
n2NLoLNecgI,168,178,922727,clean,23,English,A woman is playing a violin.
n2NLoLNecgI,168,178,252681,clean,15,English,A woman is playing the violin.
n2NLoLNecgI,168,178,435773,clean,19,English,A woman is playing the violin.
n2NLoLNecgI,168,178,617730,clean,13,English,A woman is playing the violin.
n2NLoLNecgI,168,178,214410,clean,41,English,A woman is playing the violin.
n2NLoLNecgI,168,178,374994,clean,19,English,A woman is playing the violin.
n2NLoLNecgI,168,178,275759,clean,22,English,A woman is playing violin.
n2NLoLNecgI,168,178,297776,clean,27,English,A woman plays a violin.
n2NLoLNecgI,168,178,807872,clean,16,English,A woman plays the violin.
n2NLoLNecgI,168,178,553931,clean,22,English,The lady played her violin.
n2NLoLNecgI,168,178,762891,clean,15,English,The woman is playing the violin.
6q1dX6thX3E,286,295,651813,clean,35,English,A man is talking on the phone.
6q1dX6thX3E,286,295,760882,clean,43,English,A man is talking on a phone.
6q1dX6thX3E,286,295,280252,clean,68,English,A man is talking on the phone.
6q1dX6thX3E,286,295,159786,clean,1322,English,A man is talking on a cell phone.
6q1dX6thX3E,286,295,922727,clean,14,English,A man is talking on the phone.
6q1dX6thX3E,286,295,275759,clean,42,English,A man is talking on mobile phone.
6q1dX6thX3E,286,295,825347,clean,11,English,A man is speaking on a telephone.
6q1dX6thX3E,286,295,157374,clean,46,English,A man is talking on the telephone.
6q1dX6thX3E,286,295,374994,clean,33,English,A man is talking on a cell phone.
6q1dX6thX3E,286,295,297776,clean,30,English,A man talks on a telephone.
6q1dX6thX3E,286,295,155632,clean,21,English,A man is talking on the phone.
6q1dX6thX3E,286,295,169605,clean,26,English,A man is talking on the phone.
6q1dX6thX3E,286,295,617730,clean,29,English,A man speaks on a cell phone.
6q1dX6thX3E,286,295,309959,clean,18,English,The man talked on the telephone.
6q1dX6thX3E,286,295,762891,clean,12,English,The man is talking on the phone.
6q1dX6thX3E,286,295,807872,clean,16,English,A man talks on the phone.
6q1dX6thX3E,286,295,553931,clean,19,English,A mand talked on the phone.
mFCf8lLXrUc,25,35,550906,clean,75,English,A person is peeling a mango.
mFCf8lLXrUc,25,35,159786,clean,1044,English,A chef is peeling a mango.
mFCf8lLXrUc,25,35,615204,clean,49,English,A large mango is peeled.
mFCf8lLXrUc,25,35,309959,clean,36,English,A man peeled an avocado.
mFCf8lLXrUc,25,35,625932,clean,23,English,A mango is being peeled.
mFCf8lLXrUc,25,35,922727,clean,37,English,A mango is being peeled.
mFCf8lLXrUc,25,35,215924,clean,36,English,A mango is peeled.
mFCf8lLXrUc,25,35,135141,clean,89,English,A person is peeling the skin off a mango using a knife.
mFCf8lLXrUc,25,35,297776,clean,27,English,A person peels a mango.
mFCf8lLXrUc,25,35,280252,clean,44,English,A woman is peeling a mango.
mFCf8lLXrUc,25,35,275759,clean,71,English,A woman is peeling a mango.
mFCf8lLXrUc,25,35,772960,clean,89,English,A woman is peeling the skin of a mango using a vegetable peeler.
mFCf8lLXrUc,25,35,295615,clean,38,English,An individual peels a mango.
mFCf8lLXrUc,25,35,155632,clean,52,English,Someone is peeling a mango.
mFCf8lLXrUc,25,35,553931,clean,24,English,Someone is peeling a squash.
mFCf8lLXrUc,25,35,762891,clean,37,English,The person is peeling a mango.
6eokrw6_bjU,1,9,878566,clean,26,English,A woman is firing a rifle.
6eokrw6_bjU,1,9,257003,clean,75,English,A girl is spraying the field with a gun.
6eokrw6_bjU,1,9,435773,clean,22,English,A girl is shooting a gun multiple times.
6eokrw6_bjU,1,9,922727,clean,21,English,A woman is shooting a gun.
6eokrw6_bjU,1,9,275759,clean,53,English,A woman is firing with an assault rifle.
6eokrw6_bjU,1,9,825347,clean,13,English,A woman is shooting off a gun.
6eokrw6_bjU,1,9,374994,clean,25,English,A woman is firing an assault rifle into a hill.
6eokrw6_bjU,1,9,297776,clean,28,English,A woman fires an assault rifle.
6eokrw6_bjU,1,9,155632,clean,19,English,A girl is firing an automatic rifle.
6eokrw6_bjU,1,9,772960,clean,467,English,A woman standing on grassland is holding a rifle and shooting a series of bullets in the air.
6eokrw6_bjU,1,9,550906,clean,44,English,a woman taking pices on the farm
6eokrw6_bjU,1,9,309959,clean,17,English,The girl shot the semi-automatic rifle.
6eokrw6_bjU,1,9,762891,clean,31,English,The woman is shooting a machine gun.
6eokrw6_bjU,1,9,215924,clean,28,English,A girl shots a gun.
6eokrw6_bjU,1,9,625932,clean,50,English,A woman is shooting an automatic rifle.
6eokrw6_bjU,1,9,553931,clean,20,English,A girl shot an automatice rifle in the field.
E2r6nnkwl0c,6,18,825347,clean,15,English,A group of boys are jumping into a river.
E2r6nnkwl0c,6,18,922727,clean,34,English,A group of people are jumping into water.
E2r6nnkwl0c,6,18,280252,clean,50,English,Men are diving into the river.
E2r6nnkwl0c,6,18,275759,clean,58,English,Men are jumping into water from a bridge.
E2r6nnkwl0c,6,18,169605,clean,22,English,Men are swimming.
E2r6nnkwl0c,6,18,760882,clean,18,English,Men jump in a river.
E2r6nnkwl0c,6,18,155632,clean,24,English,People are jumping in a river.
E2r6nnkwl0c,6,18,374994,clean,26,English,People are jumping off a bridge into water.
E2r6nnkwl0c,6,18,617730,clean,106,English,Several men are jumping off a bridge into a creek.
E2r6nnkwl0c,6,18,297776,clean,37,English,Several men jump off a small bridge into a pool of water.
E2r6nnkwl0c,6,18,807872,clean,39,English,Several people play in a river.
E2r6nnkwl0c,6,18,682611,clean,76,English,Some young men dive and jump into the water.
E2r6nnkwl0c,6,18,309959,clean,19,English,The men dived into the water from the bridge.
E2r6nnkwl0c,6,18,762891,clean,30,English,The men jumped into the river.
E2r6nnkwl0c,6,18,553931,clean,20,English,The people dived off the rock bridge.
E2r6nnkwl0c,6,18,159786,clean,269,English,Three men jump off of a small bridge.
E2r6nnkwl0c,6,18,252681,clean,91,English,"Two men dive into the water, where two others are already swimming."
n016q1w8Q30,2,11,550906,clean,27,English,Cards are being shuffled.
n016q1w8Q30,2,11,772960,clean,221,English,A man is holding a pack of playing cards and rubbing the top most card which then disappears!
n016q1w8Q30,2,11,135621,clean,61,English,A man is displaying a deck of cards in his hands and he palms the top card in the deck.
n016q1w8Q30,2,11,625932,clean,34,English,A man is doing a card trick.
n016q1w8Q30,2,11,760882,clean,16,English,A man is doing card tricks.
n016q1w8Q30,2,11,275759,clean,35,English,A man is doing some trick with play cards.
n016q1w8Q30,2,11,252681,clean,21,English,A person is doing card tricks.
n016q1w8Q30,2,11,374994,clean,17,English,A person is performing a card trick.
n016q1w8Q30,2,11,297776,clean,35,English,A person manipulates a deck of playing cards.
n016q1w8Q30,2,11,295615,clean,66,English,An individual handles a deck of cards.
n016q1w8Q30,2,11,553931,clean,24,English,Someone did a card trick.
n016q1w8Q30,2,11,309959,clean,16,English,Someone did a card trick.
n016q1w8Q30,2,11,155632,clean,30,English,Someone is doing a card trick.
n016q1w8Q30,2,11,922727,clean,31,English,Someone is holding a deck of cards.
n016q1w8Q30,2,11,762891,clean,21,English,The man is doing card tricks.
-_hbPLsZvvo,323,328,651813,clean,9,English,A man is arranging sushi.
-_hbPLsZvvo,323,328,374994,clean,33,English,A person is arranging food on a dish.
-_hbPLsZvvo,323,328,825347,clean,16,English,A person is making a hot dog piece look like an octopus.
-_hbPLsZvvo,323,328,159786,clean,363,English,A woman arranges a food dish.
-_hbPLsZvvo,323,328,807872,clean,21,English,A woman cuts a squid.
-_hbPLsZvvo,323,328,682611,clean,94,English,A woman is adding eyes to squash cut into ghost-like pieces.
-_hbPLsZvvo,323,328,181773,clean,291,English,A woman is arranging some food and decorating it.
-_hbPLsZvvo,323,328,275759,clean,34,English,A woman is decorating some food.
-_hbPLsZvvo,323,328,617730,clean,82,English,A woman is preparing a plate of food.
-_hbPLsZvvo,323,328,155632,clean,20,English,A woman is preparing food.
-_hbPLsZvvo,323,328,772960,clean,335,English,"A woman places sesame seeds as eyes, on an octopus-shaped sausage placed on a small white tray."
-_hbPLsZvvo,323,328,297776,clean,78,English,A woman prepares a sushi tray.
-_hbPLsZvvo,323,328,615204,clean,58,English,Sesame seed eyes are added to a sausage cut to look like an octopus.
-_hbPLsZvvo,323,328,135621,clean,86,English,Someone is decorating a cut piece of sausage with eyes.
-_hbPLsZvvo,323,328,922727,clean,50,English,Someone is decorating food on a plate.
-_hbPLsZvvo,323,328,553931,clean,24,English,Someone made the sushi look like an octopus.
-_hbPLsZvvo,323,328,309959,clean,25,English,The lady made the sushi look like an octopus.
-_hbPLsZvvo,323,328,762891,clean,21,English,The woman is garnishing vegetables.
6t0BpjwYKco,217,229,682611,clean,61,English,A woman seasons both sides of a pork chop.
6t0BpjwYKco,217,229,760882,clean,22,English,A woman is seasoning a pork chop.
6t0BpjwYKco,217,229,707318,clean,16,English,A woman seasons a pork chop.
6t0BpjwYKco,217,229,135621,clean,53,English,A woman is grinding black pepper onto a pork chop.
6t0BpjwYKco,217,229,280252,clean,47,English,A woman is spreading spices on a meat.
6t0BpjwYKco,217,229,275759,clean,35,English,A woman is sprinkling pepper and salt over pork meat.
6t0BpjwYKco,217,229,374994,clean,13,English,A woman is seasoning meat.
6t0BpjwYKco,217,229,297776,clean,37,English,A woman seasons a piece of raw meat.
6t0BpjwYKco,217,229,373663,clean,23,English,A woman is seasoning some meat.
6t0BpjwYKco,217,229,155632,clean,104,English,A woman is seasoning a pork chop.
6t0BpjwYKco,217,229,169605,clean,15,English,A woman is seasoning steak.
6t0BpjwYKco,217,229,617730,clean,19,English,A woman is seasoning a piece of meat.
6t0BpjwYKco,217,229,896610,clean,34,English,A woman is sprinkling salt and pepper on a pork loin.
6t0BpjwYKco,217,229,309959,clean,14,English,The lady seasoned the meatn.
6t0BpjwYKco,217,229,762891,clean,22,English,The woman is seasoning the pork chop.
6t0BpjwYKco,217,229,675312,clean,59,English,A woman is grinding salt and pepper onto a pork chop.
6t0BpjwYKco,217,229,807872,clean,20,English,A woman seasons some meat.
6t0BpjwYKco,217,229,553931,clean,14,English,The lady seasoned the meat.
aeA-HN7BMdo,34,41,550906,clean,48,English,a women cutting broccoli up
aeA-HN7BMdo,34,41,297776,clean,48,English,A person cuts up a stalk of broccoli.
aeA-HN7BMdo,34,41,159786,clean,193,English,A woman chops a head of broccoli.
aeA-HN7BMdo,34,41,807872,clean,18,English,A woman cuts up broccoli.
aeA-HN7BMdo,34,41,772960,clean,133,English,A woman first cuts the stem and then chops a broccoli flowerette into smaller pieces.
aeA-HN7BMdo,34,41,374994,clean,26,English,A woman is chopping broccoli with a knife.
aeA-HN7BMdo,34,41,651813,clean,15,English,A woman is chopping broccoli.
aeA-HN7BMdo,34,41,825347,clean,20,English,A woman is chopping broccoli.
aeA-HN7BMdo,34,41,252681,clean,14,English,A woman is chopping broccoli.
aeA-HN7BMdo,34,41,135621,clean,85,English,A woman is cutting a stalk of broccoli into small pieces.
aeA-HN7BMdo,34,41,280252,clean,75,English,A woman is cutting broccoli with a knife.
aeA-HN7BMdo,34,41,155632,clean,24,English,A woman is cutting broccoli.
aeA-HN7BMdo,34,41,760882,clean,33,English,A woman is cutting broccoli.
aeA-HN7BMdo,34,41,615204,clean,31,English,A woman is cutting broccoli.
aeA-HN7BMdo,34,41,435773,clean,47,English,A woman is cutting up a stalk of broccoli.
aeA-HN7BMdo,34,41,275759,clean,37,English,A woman is slicing cauliflower.
aeA-HN7BMdo,34,41,922727,clean,29,English,Broccoli is being chopped.
aeA-HN7BMdo,34,41,553931,clean,21,English,The lady chopped onions and broccoli.
aeA-HN7BMdo,34,41,309959,clean,17,English,The lady cut up broccoli.
aeA-HN7BMdo,34,41,762891,clean,25,English,The woman is cutting broccoli.
WWf0Z6ak3Dg,5,15,878566,clean,27,English,A bulldog is chasing a large blue ball around a yard.
WWf0Z6ak3Dg,5,15,252681,clean,18,English,A dog is playing with a very large ball.
WWf0Z6ak3Dg,5,15,280252,clean,52,English,A dog is playing a ball.
WWf0Z6ak3Dg,5,15,435773,clean,20,English,A small dog is chasing a yoga ball.
WWf0Z6ak3Dg,5,15,922727,clean,22,English,A dog is chasing a ball.
WWf0Z6ak3Dg,5,15,275759,clean,61,English,A french bulldog is playing with a big ball.
WWf0Z6ak3Dg,5,15,825347,clean,14,English,A small dog chases a big ball.
WWf0Z6ak3Dg,5,15,374994,clean,21,English,A small dog is chasing a large ball.
WWf0Z6ak3Dg,5,15,297776,clean,54,English,A dog chases a giant rubber ball around.
WWf0Z6ak3Dg,5,15,155632,clean,16,English,A dog is playing with a ball.
WWf0Z6ak3Dg,5,15,772960,clean,167,English,A French bulldog is running fast and playing with a blue yoga ball all by himself in a field.
WWf0Z6ak3Dg,5,15,550906,clean,25,English,a dog running with a blue ball
WWf0Z6ak3Dg,5,15,309959,clean,23,English,The little dog chased the big blue ball.
WWf0Z6ak3Dg,5,15,762891,clean,34,English,The dog is playing with a ball.
WWf0Z6ak3Dg,5,15,615204,clean,40,English,A small dog is running and rolling a huge ball.
WWf0Z6ak3Dg,5,15,625932,clean,44,English,A bulldog is playing with a yoga ball.
WWf0Z6ak3Dg,5,15,553931,clean,23,English,The little dog pushed a big blue ball.
DBvSfds3FH4,76,80,682611,clean,37,English,A woman is kneading dough.
DBvSfds3FH4,76,80,760882,clean,21,English,A person is kneading dough.
DBvSfds3FH4,76,80,135621,clean,84,English,Someone is kneading a large piece of dough.
DBvSfds3FH4,76,80,280252,clean,30,English,A woman is kneading a dough.
DBvSfds3FH4,76,80,159786,clean,2194,English,A woman is kneading dough.
DBvSfds3FH4,76,80,275759,clean,24,English,A l[woman is preparing something.
DBvSfds3FH4,76,80,157374,clean,58,English,A woman is kneading dough with her hands.
DBvSfds3FH4,76,80,374994,clean,12,English,A person is mashing dough.
DBvSfds3FH4,76,80,297776,clean,47,English,A person kneads dough with their hands.
DBvSfds3FH4,76,80,155632,clean,18,English,A woman is kneading dough.
DBvSfds3FH4,76,80,169605,clean,15,English,A woman is kneeding dough.
DBvSfds3FH4,76,80,617730,clean,17,English,A woman is kneading some dough.
DBvSfds3FH4,76,80,309959,clean,18,English,The lady rolled out the dough.
DBvSfds3FH4,76,80,762891,clean,16,English,The baker is kneading dough.
DBvSfds3FH4,76,80,615204,clean,53,English,A woman is kneading marzipan.
DBvSfds3FH4,76,80,807872,clean,15,English,A chef kneads dough.
DBvSfds3FH4,76,80,553931,clean,16,English,The lady rolled the dough.
Ms3QdGIzltU,1,16,772960,clean,173,English,A brown Hamster is eating some nutshells placed on a table.
Ms3QdGIzltU,1,16,550906,clean,60,English,a hamster eating seeds and carrots
Ms3QdGIzltU,1,16,297776,clean,45,English,A hamster eats several seeds.
Ms3QdGIzltU,1,16,922727,clean,35,English,A hamster is eating food.
Ms3QdGIzltU,1,16,888508,clean,36,English,A hamster is eating seeds.
Ms3QdGIzltU,1,16,155632,clean,19,English,A hamster is eating sunflower seeds.
Ms3QdGIzltU,1,16,374994,clean,24,English,A hamster is eating sunflower seeds.
Ms3QdGIzltU,1,16,135621,clean,75,English,A hamster is eating sunflower seeds.
Ms3QdGIzltU,1,16,625932,clean,58,English,A hamster is putting seeds in its mouth.
Ms3QdGIzltU,1,16,615204,clean,86,English,A hamster is stuffing sunflower seeds into its cheeks.
Ms3QdGIzltU,1,16,275759,clean,32,English,A mouse is eating something.
Ms3QdGIzltU,1,16,309959,clean,22,English,The hamster ate sunflower seeds.
Ms3QdGIzltU,1,16,762891,clean,42,English,The hamster is eating sunflower seeds.
Ms3QdGIzltU,1,16,553931,clean,26,English,The hamster is eating the sunflower seeds.
